stato,age,height,weight,gp,min,usg_pct,pace,poss,fga_pg,drives,dist_miles,avg_speed,pull_up_fga,avg_sec_per_touch,avg_drib_per_touch,post_touches,paint_touches
infortunato,29.0,84,245,64,25.1,0.166,103.89,3469,8.2,0.8,1.88,4.19,0.3,1.53,0.44,0.7,5.3
infortunato,23.0,83,240,74,24.8,0.226,99.33,3804,9.5,1.6,1.88,4.23,0.2,1.68,0.67,4.4,7.2
infortunato,22.0,75,215,77,33.7,0.309,101.5,5493,19.9,16.9,2.44,4.08,7.6,4.71,4.3,0.1,1.3
infortunato,29.0,79,230,66,31.3,0.128,103.58,4448,6.4,1.5,2.08,3.82,0.4,1.96,1.06,4.2,2.8
infortunato,27.0,83,240,77,21.6,0.167,100.94,3488,6.3,1.4,1.65,4.26,0.1,1.51,0.47,0.3,6.0
infortunato,25.0,76,185,42,29.8,0.177,106.18,2761,9.8,11.4,2.29,4.35,0.9,4.16,3.65,0.3,2.1
infortunato,25.0,76,185,42,29.8,0.177,106.18,2761,9.8,11.4,2.29,4.35,0.9,4.16,3.65,0.3,2.1
infortunato,23.0,77,200,59,27.2,0.248,101.46,3401,12.5,11.2,2.14,4.45,5.1,4.71,4.23,0.2,0.9
infortunato,30.0,76,215,68,31.7,0.215,99.87,4483,13.8,7.4,2.11,3.75,2.6,2.64,2.01,0.1,0.6
infortunato,30.0,76,215,68,31.7,0.215,99.87,4483,13.8,7.4,2.11,3.75,2.6,2.64,2.01,0.1,0.6
infortunato,32.0,82,235,67,18.4,0.151,105.02,2683,5.7,0.5,1.38,4.2,0.7,1.26,0.36,0.4,2.8
infortunato,30.0,79,220,73,22.0,0.158,100.7,3362,6.1,4.0,1.58,4.02,2.5,4.74,4.04,1.8,1.2
infortunato,30.0,79,220,73,22.0,0.158,100.7,3362,6.1,4.0,1.58,4.02,2.5,4.74,4.04,1.8,1.2
infortunato,21.0,75,205,61,19.2,0.178,107.41,2614,7.3,3.2,1.52,4.46,1.6,2.5,2.02,0.0,1.0
infortunato,20.0,78,200,43,21.0,0.163,101.94,1909,6.6,4.9,1.59,4.23,2.7,4.17,3.66,0.1,0.1
infortunato,25.0,72,195,64,27.5,0.177,99.87,3663,9.4,8.7,2.14,4.36,3.3,4.41,4.2,0.0,0.5
infortunato,21.0,79,190,48,14.2,0.174,104.84,1486,5.1,1.5,1.14,4.54,1.3,1.9,1.16,0.0,0.6
infortunato,21.0,79,190,48,14.2,0.174,104.84,1486,5.1,1.5,1.14,4.54,1.3,1.9,1.16,0.0,0.6
infortunato,24.0,76,210,57,28.8,0.195,99.4,3401,11.2,7.7,2.13,4.18,3.0,2.57,2.09,0.0,0.8
infortunato,24.0,83,242,72,32.8,0.314,105.27,5174,17.3,12.5,2.44,4.17,4.0,3.35,2.37,4.6,6.2
infortunato,24.0,83,242,72,32.8,0.314,105.27,5174,17.3,12.5,2.44,4.17,4.0,3.35,2.37,4.6,6.2
infortunato,24.0,83,242,72,32.8,0.314,105.27,5174,17.3,12.5,2.44,4.17,4.0,3.35,2.37,4.6,6.2
infortunato,24.0,83,242,72,32.8,0.314,105.27,5174,17.3,12.5,2.44,4.17,4.0,3.35,2.37,4.6,6.2
infortunato,25.0,78,222,47,13.0,0.146,99.4,1263,3.7,1.7,1.08,4.66,0.6,1.85,0.9,0.0,1.0
infortunato,29.0,80,225,72,25.9,0.183,102.63,3988,8.8,5.7,2.04,4.42,2.8,2.65,1.76,0.3,1.7
infortunato,29.0,80,225,72,25.9,0.183,102.63,3988,8.8,5.7,2.04,4.42,2.8,2.65,1.76,0.3,1.7
infortunato,29.0,80,225,72,25.9,0.183,102.63,3988,8.8,5.7,2.04,4.42,2.8,2.65,1.76,0.3,1.7
infortunato,20.0,77,198,51,10.3,0.16,104.11,1142,3.2,1.3,0.83,4.39,0.2,2.23,1.72,0.0,1.4
infortunato,22.0,83,245,19,13.6,0.186,101.52,545,5.0,2.1,1.14,4.71,0.6,2.05,1.19,0.8,0.7
infortunato,22.0,83,245,19,13.6,0.186,101.52,545,5.0,2.1,1.14,4.71,0.6,2.05,1.19,0.8,0.7
infortunato,35.0,72,185,38,19.8,0.263,102.73,1612,10.1,10.4,1.52,4.25,4.9,4.98,4.91,0.0,0.3
infortunato,35.0,72,185,38,19.8,0.263,102.73,1612,10.1,10.4,1.52,4.25,4.9,4.98,4.91,0.0,0.3
infortunato,29.0,81,227,65,21.1,0.185,101.9,2888,7.3,0.8,1.62,4.26,0.5,1.59,0.44,1.7,3.8
infortunato,29.0,81,227,65,21.1,0.185,101.9,2888,7.3,0.8,1.62,4.26,0.5,1.59,0.44,1.7,3.8
infortunato,23.0,83,275,59,15.8,0.198,103.79,2018,6.1,1.2,1.2,4.3,0.5,2.16,1.08,3.2,4.2
infortunato,23.0,83,275,59,15.8,0.198,103.79,2018,6.1,1.2,1.2,4.3,0.5,2.16,1.08,3.2,4.2
infortunato,39.0,77,185,64,18.9,0.198,103.99,2632,6.8,3.0,1.31,3.87,4.7,4.82,4.55,0.0,0.1
infortunato,39.0,77,185,64,18.9,0.198,103.99,2632,6.8,3.0,1.31,3.87,4.7,4.82,4.55,0.0,0.1
infortunato,39.0,77,185,64,18.9,0.198,103.99,2632,6.8,3.0,1.31,3.87,4.7,4.82,4.55,0.0,0.1
infortunato,22.0,76,207,75,32.6,0.241,99.49,5074,15.6,10.2,2.55,4.4,7.8,4.37,3.93,0.3,1.9
infortunato,23.0,74,190,34,12.6,0.131,106.81,954,3.2,2.7,1.0,4.41,1.2,4.7,4.73,0.0,0.2
infortunato,31.0,74,195,42,30.1,0.186,101.85,2683,9.9,14.1,1.97,3.67,3.7,5.43,5.34,0.1,0.3
infortunato,25.0,81,220,80,32.7,0.15,104.64,5691,10.3,2.8,2.5,4.31,0.4,1.32,0.45,1.4,3.8
infortunato,23.0,74,196,39,14.8,0.172,98.5,1179,4.7,2.7,1.17,4.43,2.1,4.15,3.7,0.0,0.2
infortunato,34.0,83,230,42,16.5,0.191,100.4,1438,5.1,1.6,1.26,4.25,0.1,1.91,0.74,1.6,5.4
infortunato,27.0,78,218,76,30.2,0.167,102.73,4909,9.8,7.0,2.45,4.55,1.3,1.83,0.96,0.0,1.3
infortunato,25.0,84,250,64,33.7,0.327,103.92,4672,18.7,4.8,2.34,3.89,4.0,2.05,0.88,10.2,7.4
infortunato,25.0,84,250,64,33.7,0.327,103.92,4672,18.7,4.8,2.34,3.89,4.0,2.05,0.88,10.2,7.4
infortunato,25.0,84,250,64,33.7,0.327,103.92,4672,18.7,4.8,2.34,3.89,4.0,2.05,0.88,10.2,7.4
infortunato,25.0,84,250,64,33.7,0.327,103.92,4672,18.7,4.8,2.34,3.89,4.0,2.05,0.88,10.2,7.4
infortunato,21.0,82,235,61,30.0,0.23,105.0,3990,13.6,2.8,2.3,4.3,0.6,1.52,0.48,2.5,10.3
infortunato,21.0,82,210,75,26.6,0.16,99.69,4131,8.1,1.8,2.07,4.43,1.2,1.48,0.48,0.4,2.6
infortunato,24.0,77,215,67,25.6,0.13,105.57,3764,6.9,1.8,1.99,4.33,1.3,2.02,1.23,0.0,0.8
infortunato,22.0,80,200,79,25.2,0.234,102.26,4225,10.6,7.0,1.9,4.21,3.1,2.51,1.74,0.2,1.4
infortunato,24.0,81,250,73,30.6,0.273,104.48,4857,14.9,7.2,2.18,4.01,1.8,2.88,1.8,5.2,5.5
infortunato,24.0,81,250,73,30.6,0.273,104.48,4857,14.9,7.2,2.18,4.01,1.8,2.88,1.8,5.2,5.5
infortunato,28.0,79,230,60,34.0,0.3,100.31,4272,18.8,13.6,2.56,4.23,8.7,4.24,3.64,4.0,2.6
infortunato,28.0,79,230,60,34.0,0.3,100.31,4272,18.8,13.6,2.56,4.23,8.7,4.24,3.64,4.0,2.6
infortunato,28.0,79,230,60,34.0,0.3,100.31,4272,18.8,13.6,2.56,4.23,8.7,4.24,3.64,4.0,2.6
infortunato,29.0,77,201,67,24.5,0.215,106.15,3627,10.3,6.8,1.92,4.36,3.3,2.49,1.98,0.0,0.7
infortunato,30.0,81,240,78,34.6,0.283,103.33,5813,17.7,7.5,2.38,3.93,8.8,3.6,2.61,6.3,1.6
infortunato,20.0,79,190,75,27.3,0.153,105.58,4498,8.8,4.7,2.15,4.41,2.5,2.58,2.08,0.0,1.1
infortunato,29.0,79,215,78,34.0,0.254,102.39,5648,18.0,4.4,2.54,4.28,5.8,2.04,1.31,1.3,1.9
infortunato,29.0,79,215,78,34.0,0.254,102.39,5648,18.0,4.4,2.54,4.28,5.8,2.04,1.31,1.3,1.9
infortunato,25.0,81,230,43,29.8,0.127,96.78,2582,6.4,3.7,2.21,4.16,0.8,2.71,1.48,0.3,3.0
infortunato,25.0,81,230,43,29.8,0.127,96.78,2582,6.4,3.7,2.21,4.16,0.8,2.71,1.48,0.3,3.0
infortunato,38.0,79,212,70,19.1,0.174,103.2,2880,6.9,1.0,1.51,4.44,2.1,1.55,0.88,0.0,0.2
infortunato,23.0,81,220,70,33.1,0.233,104.67,5049,15.5,6.0,2.6,4.42,2.4,2.46,1.68,2.1,2.5
infortunato,33.0,73,196,65,34.1,0.191,101.37,4690,11.4,7.8,2.4,3.95,4.3,3.82,3.2,0.1,1.4
infortunato,33.0,73,196,65,34.1,0.191,101.37,4690,11.4,7.8,2.4,3.95,4.3,3.82,3.2,0.1,1.4
infortunato,33.0,73,196,65,34.1,0.191,101.37,4690,11.4,7.8,2.4,3.95,4.3,3.82,3.2,0.1,1.4
infortunato,33.0,73,196,65,34.1,0.191,101.37,4690,11.4,7.8,2.4,3.95,4.3,3.82,3.2,0.1,1.4
infortunato,27.0,75,193,67,33.0,0.286,102.01,4723,18.5,11.4,2.41,4.11,7.7,4.27,3.91,0.7,2.0
infortunato,26.0,81,230,67,26.8,0.152,97.93,3663,7.1,1.8,1.93,4.13,0.7,2.37,1.2,2.1,6.3
infortunato,20.0,77,205,17,6.9,0.196,102.28,254,2.7,1.5,0.53,4.24,1.1,4.91,3.88,0.0,0.3
infortunato,20.0,79,218,72,32.2,0.296,100.99,4891,16.5,14.7,2.33,4.06,7.8,4.65,4.02,1.7,1.9
infortunato,23.0,85,250,46,17.0,0.178,101.94,1666,6.2,0.9,1.25,4.24,0.9,1.43,0.45,0.9,1.5
infortunato,21.0,82,240,43,11.6,0.196,100.42,1048,4.2,0.7,0.88,4.27,0.1,1.5,0.52,0.4,2.7
infortunato,21.0,82,240,43,11.6,0.196,100.42,1048,4.2,0.7,0.88,4.27,0.1,1.5,0.52,0.4,2.7
infortunato,20.0,83,234,62,25.3,0.237,104.19,3405,11.4,1.8,1.99,4.39,1.4,2.07,0.85,5.5,5.9
infortunato,28.0,76,200,48,16.9,0.173,100.71,1705,5.0,4.8,1.27,4.2,1.7,4.99,4.78,0.3,0.3
infortunato,27.0,83,240,71,21.2,0.132,100.35,3131,5.4,1.2,1.57,4.14,0.5,1.36,0.33,0.6,2.1
infortunato,27.0,83,240,71,21.2,0.132,100.35,3131,5.4,1.2,1.57,4.14,0.5,1.36,0.33,0.6,2.1
infortunato,25.0,79,232,64,18.4,0.153,100.91,2467,5.2,2.1,1.44,4.35,0.5,1.74,0.99,0.4,2.7
infortunato,31.0,73,175,70,33.5,0.262,98.11,4782,16.0,13.3,2.58,4.31,7.5,4.8,4.37,0.1,0.8
infortunato,27.0,83,240,64,20.4,0.138,105.03,2859,5.6,0.4,1.64,4.49,0.1,1.2,0.23,0.3,1.7
infortunato,27.0,83,240,64,20.4,0.138,105.03,2859,5.6,0.4,1.64,4.49,0.1,1.2,0.23,0.3,1.7
infortunato,23.0,83,250,74,28.6,0.199,98.83,4362,10.5,0.7,2.07,4.07,0.8,1.44,0.46,2.3,4.3
infortunato,25.0,78,205,68,14.9,0.171,101.25,2150,5.0,2.9,1.17,4.41,2.0,2.37,1.76,0.0,0.3
infortunato,25.0,78,205,68,14.9,0.171,101.25,2150,5.0,2.9,1.17,4.41,2.0,2.37,1.76,0.0,0.3
infortunato,26.0,76,209,61,20.7,0.13,104.84,2746,5.7,2.4,1.61,4.35,0.5,2.11,1.14,0.0,1.9
infortunato,27.0,73,179,37,12.8,0.184,104.55,1029,4.4,7.1,1.04,4.53,1.1,4.18,4.41,0.0,0.3
infortunato,28.0,79,205,63,29.8,0.154,101.09,3958,9.4,2.1,2.29,4.29,1.9,1.69,0.74,0.0,0.9
infortunato,28.0,79,205,63,29.8,0.154,101.09,3958,9.4,2.1,2.29,4.29,1.9,1.69,0.74,0.0,0.9
infortunato,28.0,81,225,35,34.4,0.154,101.08,2535,10.3,2.3,2.51,4.1,1.7,1.73,0.68,0.1,1.1
infortunato,21.0,81,210,63,20.5,0.175,106.05,2863,7.1,3.2,1.7,4.65,0.4,1.77,1.11,0.1,1.9
infortunato,27.0,76,200,66,23.5,0.147,100.62,3252,7.0,4.8,1.92,4.57,1.0,2.39,1.79,0.0,1.4
infortunato,24.0,79,217,59,20.9,0.21,103.84,2656,8.3,4.3,1.62,4.32,1.0,2.03,1.15,1.7,2.8
infortunato,32.0,80,230,69,26.7,0.216,99.55,3823,10.8,4.8,1.96,4.18,3.7,2.85,1.71,2.4,1.6
infortunato,30.0,75,200,73,36.0,0.301,104.93,5751,20.2,18.4,2.54,3.97,8.4,5.07,4.71,1.8,1.9
infortunato,25.0,81,230,47,16.8,0.157,102.5,1684,5.4,2.0,1.36,4.56,0.6,1.84,1.03,0.2,1.9
infortunato,25.0,81,230,47,16.8,0.157,102.5,1684,5.4,2.0,1.36,4.56,0.6,1.84,1.03,0.2,1.9
infortunato,25.0,81,230,47,16.8,0.157,102.5,1684,5.4,2.0,1.36,4.56,0.6,1.84,1.03,0.2,1.9
infortunato,29.0,82,235,74,27.2,0.227,100.39,4204,11.9,1.5,1.93,4.0,0.9,1.63,0.44,2.0,5.7
infortunato,31.0,75,190,69,33.8,0.292,104.18,5058,19.4,7.7,2.55,4.34,7.3,3.73,3.45,0.3,1.4
infortunato,25.0,84,265,80,33.4,0.16,104.85,5829,10.1,0.1,2.42,4.09,0.2,1.69,0.52,5.0,12.6
infortunato,25.0,80,220,55,28.2,0.19,106.26,3434,10.8,5.7,2.08,4.13,3.7,2.56,1.72,0.1,0.5
infortunato,21.0,79,190,74,26.1,0.104,104.34,4187,5.8,1.4,2.0,4.33,0.5,1.55,0.75,0.0,0.9
infortunato,25.0,73,190,79,22.7,0.181,100.91,3767,8.4,4.9,1.78,4.41,3.2,4.22,3.73,0.0,0.5
infortunato,27.0,79,213,74,17.6,0.127,104.71,2837,4.9,1.8,1.32,4.2,0.6,1.89,1.04,0.0,0.6
infortunato,27.0,79,213,74,17.6,0.127,104.71,2837,4.9,1.8,1.32,4.2,0.6,1.89,1.04,0.0,0.6
infortunato,25.0,77,225,35,20.4,0.123,104.57,1555,5.5,2.3,1.61,4.45,0.7,1.65,0.75,0.1,1.0
infortunato,23.0,74,196,68,22.9,0.139,102.43,3334,6.6,4.6,1.75,4.28,2.9,4.92,4.44,0.0,0.3
infortunato,27.0,76,210,36,31.9,0.278,98.25,2345,16.3,9.5,2.42,4.28,8.4,3.8,3.44,0.0,0.8
infortunato,31.0,77,200,53,24.5,0.167,98.47,2661,8.6,1.9,1.83,4.28,2.5,1.91,1.18,0.0,0.3
infortunato,25.0,83,240,58,14.0,0.206,102.82,1745,5.1,0.3,1.09,4.38,0.1,1.44,0.45,1.2,5.0
infortunato,24.0,77,200,63,34.5,0.298,99.98,4519,18.0,13.6,2.69,4.43,6.4,4.57,3.96,0.5,1.4
infortunato,22.0,81,220,58,32.9,0.238,100.43,3989,14.9,5.2,2.42,4.46,4.4,2.44,1.65,2.3,3.9
infortunato,27.0,81,220,69,30.0,0.145,98.47,4250,8.4,3.1,2.12,4.22,1.0,1.97,1.0,0.2,2.1
infortunato,25.0,85,250,69,20.2,0.164,103.1,2997,5.5,0.4,1.41,4.2,0.0,1.47,0.35,1.8,6.3
infortunato,25.0,85,250,69,20.2,0.164,103.1,2997,5.5,0.4,1.41,4.2,0.0,1.47,0.35,1.8,6.3
infortunato,34.0,78,215,64,25.4,0.112,101.15,3422,5.0,1.8,1.8,4.27,1.1,3.05,2.01,1.0,1.8
infortunato,34.0,78,215,64,25.4,0.112,101.15,3422,5.0,1.8,1.8,4.27,1.1,3.05,2.01,1.0,1.8
infortunato,34.0,78,215,64,25.4,0.112,101.15,3422,5.0,1.8,1.8,4.27,1.1,3.05,2.01,1.0,1.8
infortunato,26.0,79,210,39,26.6,0.085,96.82,2087,4.2,0.5,2.01,4.56,0.0,1.28,0.41,0.0,3.9
infortunato,25.0,82,253,75,36.4,0.291,102.71,5838,19.5,4.1,2.39,3.96,4.7,1.93,0.85,6.4,10.1
infortunato,25.0,82,253,75,36.4,0.291,102.71,5838,19.5,4.1,2.39,3.96,4.7,1.93,0.85,6.4,10.1
infortunato,20.0,82,255,69,19.8,0.157,96.29,2738,4.9,0.8,1.36,4.12,0.2,2.16,0.77,2.7,4.8
infortunato,25.0,77,195,56,19.5,0.182,97.99,2219,6.7,2.0,1.49,4.64,1.5,1.91,1.13,0.0,1.4
infortunato,25.0,78,205,78,27.9,0.192,96.77,4393,9.9,6.7,2.04,4.42,3.8,3.13,2.31,0.3,1.0
infortunato,29.0,80,230,80,30.8,0.185,98.36,5056,10.7,4.9,2.18,4.26,2.0,2.09,1.18,0.3,0.9
infortunato,20.0,81,190,59,33.5,0.218,101.47,4168,12.9,10.6,2.46,4.41,3.9,3.94,2.94,0.9,2.3
infortunato,30.0,84,268,74,23.4,0.23,102.03,3692,10.7,1.9,1.58,4.13,1.3,1.74,0.54,5.5,3.1
infortunato,34.0,80,240,78,32.1,0.223,99.12,5165,15.0,1.7,2.01,3.77,5.4,2.06,0.97,3.6,1.4
infortunato,34.0,80,240,78,32.1,0.223,99.12,5165,15.0,1.7,2.01,3.77,5.4,2.06,0.97,3.6,1.4
infortunato,25.0,82,200,1,1.3,0.333,91.14,3,1.0,0.0,0.08,4.54,0.0,1.63,0.0,0.0,0.0
infortunato,25.0,84,240,33,19.0,0.152,99.8,1302,4.7,0.8,1.38,4.36,0.2,1.51,0.63,0.2,4.5
infortunato,25.0,81,280,55,17.8,0.133,98.9,2012,3.9,0.5,1.32,4.49,0.1,1.87,0.6,1.3,4.1
infortunato,27.0,75,195,73,36.6,0.295,98.61,5489,19.4,12.6,2.53,4.16,8.8,5.75,5.33,0.0,0.8
infortunato,30.0,74,185,69,29.3,0.17,97.97,4130,9.2,5.6,2.08,4.29,4.1,4.61,4.19,0.0,0.5
infortunato,25.0,76,209,70,23.5,0.153,99.65,3398,6.0,4.5,1.82,4.65,0.3,2.57,2.02,0.4,2.3
infortunato,21.0,77,170,81,21.5,0.201,97.27,3532,7.5,8.2,1.74,4.87,2.3,4.89,4.5,0.0,2.2
infortunato,24.0,73,172,67,31.0,0.299,98.94,4287,17.1,16.4,2.3,4.47,6.7,4.88,4.15,0.0,0.5
infortunato,20.0,75,195,69,29.7,0.28,98.16,4188,14.8,12.7,2.15,4.37,6.0,4.96,4.7,0.3,1.1
infortunato,20.0,75,195,69,29.7,0.28,98.16,4188,14.8,12.7,2.15,4.37,6.0,4.96,4.7,0.3,1.1
infortunato,20.0,75,195,69,29.7,0.28,98.16,4188,14.8,12.7,2.15,4.37,6.0,4.96,4.7,0.3,1.1
infortunato,26.0,82,265,77,28.0,0.181,97.13,4351,9.1,0.2,2.02,4.37,0.3,1.36,0.31,1.8,7.7
infortunato,26.0,82,265,77,28.0,0.181,97.13,4351,9.1,0.2,2.02,4.37,0.3,1.36,0.31,1.8,7.7
infortunato,29.0,75,190,25,16.8,0.245,102.47,896,7.4,5.0,1.25,4.49,1.9,4.03,3.51,0.1,1.2
infortunato,29.0,75,190,25,16.8,0.245,102.47,896,7.4,5.0,1.25,4.49,1.9,4.03,3.51,0.1,1.2
infortunato,29.0,75,190,25,16.8,0.245,102.47,896,7.4,5.0,1.25,4.49,1.9,4.03,3.51,0.1,1.2
infortunato,22.0,82,252,74,24.5,0.214,97.76,3678,8.9,1.6,1.77,4.38,0.1,1.51,0.61,2.6,6.0
infortunato,28.0,73,205,74,31.4,0.254,98.57,4763,13.4,12.2,2.23,4.29,4.4,4.6,4.0,0.4,1.4
infortunato,29.0,76,215,69,31.2,0.238,99.89,4485,14.1,7.6,2.04,3.94,3.4,2.95,2.46,0.1,0.7
infortunato,29.0,76,215,69,31.2,0.238,99.89,4485,14.1,7.6,2.04,3.94,3.4,2.95,2.46,0.1,0.7
infortunato,25.0,79,205,57,32.2,0.226,101.32,3881,14.1,8.1,2.36,4.4,3.4,2.53,1.79,0.1,1.2
infortunato,25.0,84,242,79,23.2,0.202,98.79,3791,9.1,4.4,1.67,4.33,1.8,1.64,0.6,1.2,1.3
infortunato,19.0,77,190,78,21.9,0.166,98.82,3501,6.4,4.5,1.58,4.36,3.0,4.48,4.14,0.2,0.5
infortunato,32.0,78,195,65,24.8,0.16,96.56,3238,7.3,2.2,1.79,4.35,2.6,2.99,2.3,0.0,0.8
infortunato,32.0,75,188,67,27.0,0.161,96.27,3633,7.7,5.1,1.92,4.28,2.7,4.5,4.01,0.3,0.8
infortunato,23.0,83,222,75,36.7,0.307,97.61,5600,18.7,11.0,2.52,4.15,5.9,3.33,2.32,3.9,5.3
infortunato,23.0,83,222,75,36.7,0.307,97.61,5600,18.7,11.0,2.52,4.15,5.9,3.33,2.32,3.9,5.3
infortunato,23.0,83,222,75,36.7,0.307,97.61,5600,18.7,11.0,2.52,4.15,5.9,3.33,2.32,3.9,5.3
infortunato,23.0,83,222,75,36.7,0.307,97.61,5600,18.7,11.0,2.52,4.15,5.9,3.33,2.32,3.9,5.3
infortunato,32.0,75,190,75,31.7,0.25,97.49,4834,14.3,14.6,2.4,4.53,4.9,4.61,4.29,0.2,1.4
infortunato,32.0,75,190,75,31.7,0.25,97.49,4834,14.3,14.6,2.4,4.53,4.9,4.61,4.29,0.2,1.4
infortunato,26.0,80,225,77,34.2,0.247,96.98,5322,15.7,7.3,2.5,4.39,5.1,2.49,1.41,4.5,1.7
infortunato,31.0,83,262,77,14.9,0.15,98.51,2342,3.2,0.3,1.05,4.25,0.0,1.49,0.33,0.3,4.0
infortunato,28.0,81,227,55,28.0,0.178,95.25,3057,8.9,1.2,1.98,4.27,0.5,1.62,0.51,1.7,5.2
infortunato,28.0,81,227,55,28.0,0.178,95.25,3057,8.9,1.2,1.98,4.27,0.5,1.62,0.51,1.7,5.2
infortunato,22.0,83,260,28,12.6,0.216,97.47,716,4.9,1.1,0.89,4.23,0.8,2.23,1.09,3.0,2.8
infortunato,28.0,77,220,72,35.4,0.353,98.29,5223,20.1,17.1,2.17,3.69,9.8,6.34,5.86,1.4,1.0
infortunato,31.0,80,240,73,26.6,0.185,97.74,3956,8.4,6.0,1.89,4.26,1.5,2.89,2.13,1.5,1.7
infortunato,32.0,79,240,48,14.3,0.102,100.97,1444,2.5,1.1,1.0,4.17,0.2,1.55,0.48,0.7,0.5
infortunato,21.0,79,225,70,30.7,0.208,97.62,4378,11.5,4.7,2.23,4.38,1.5,2.39,1.56,1.2,2.6
infortunato,31.0,81,235,78,23.4,0.19,100.04,3793,7.9,2.4,1.56,4.01,1.2,2.55,1.53,1.3,2.3
infortunato,31.0,81,235,78,23.4,0.19,100.04,3793,7.9,2.4,1.56,4.01,1.2,2.55,1.53,1.3,2.3
infortunato,28.0,80,236,59,36.7,0.245,95.76,4325,15.6,12.1,2.6,4.26,6.1,4.25,3.1,2.6,3.0
infortunato,20.0,82,235,74,24.1,0.174,99.88,3719,7.4,0.8,1.8,4.47,0.3,1.49,0.41,0.9,6.9
infortunato,23.0,82,230,11,16.0,0.24,94.9,345,6.8,1.7,1.08,4.07,0.4,2.0,0.8,2.0,3.6
infortunato,26.0,84,255,77,22.4,0.222,99.04,3576,8.9,1.1,1.59,4.28,0.3,1.76,0.58,2.8,6.7
infortunato,20.0,82,210,27,19.8,0.149,100.23,1116,5.4,1.0,1.43,4.39,1.4,1.53,0.56,0.5,1.7
infortunato,23.0,81,224,57,14.2,0.134,101.77,1718,3.2,0.6,1.04,4.4,0.2,1.71,0.5,1.1,3.2
infortunato,24.0,78,230,38,13.7,0.188,101.75,1099,5.3,1.9,1.0,4.31,0.7,1.94,0.85,0.0,1.7
infortunato,29.0,81,240,68,34.2,0.293,102.24,4954,18.0,5.7,2.3,4.06,8.1,3.45,2.42,4.3,1.7
infortunato,29.0,81,240,68,34.2,0.293,102.24,4954,18.0,5.7,2.3,4.06,8.1,3.45,2.42,4.3,1.7
infortunato,22.0,87,240,48,32.4,0.305,97.78,3165,18.5,2.5,2.23,4.15,3.8,1.64,0.55,8.0,4.3
infortunato,22.0,87,240,48,32.4,0.305,97.78,3165,18.5,2.5,2.23,4.15,3.8,1.64,0.55,8.0,4.3
infortunato,22.0,87,240,48,32.4,0.305,97.78,3165,18.5,2.5,2.23,4.15,3.8,1.64,0.55,8.0,4.3
infortunato,22.0,81,220,77,31.2,0.219,101.81,5088,13.5,4.9,2.3,4.52,2.4,2.19,1.19,1.6,2.4
infortunato,26.0,75,193,60,32.2,0.298,98.22,3968,18.1,11.6,2.25,4.22,7.3,4.82,4.47,0.5,1.1
infortunato,32.0,83,260,75,33.4,0.288,94.67,4955,18.0,1.4,2.28,4.11,5.4,2.12,0.91,13.9,8.7
infortunato,32.0,83,260,75,33.4,0.288,94.67,4955,18.0,1.4,2.28,4.11,5.4,2.12,0.91,13.9,8.7
infortunato,32.0,83,260,75,33.4,0.288,94.67,4955,18.0,1.4,2.28,4.11,5.4,2.12,0.91,13.9,8.7
infortunato,20.0,78,190,52,34.2,0.169,102.97,3821,10.8,7.4,2.48,4.45,3.2,3.82,3.18,0.2,2.1
infortunato,25.0,77,215,48,29.9,0.189,97.05,2903,10.5,9.6,2.13,4.29,2.6,3.56,3.35,0.3,1.6
infortunato,32.0,77,210,80,24.3,0.197,101.06,4112,9.6,2.3,1.81,4.47,3.4,2.12,1.21,0.0,1.1
infortunato,20.0,82,240,72,21.2,0.176,102.86,3261,6.6,1.4,1.54,4.35,0.4,1.52,0.41,1.5,2.8
infortunato,32.0,81,237,78,25.7,0.145,100.05,4182,7.2,1.3,1.86,4.35,0.7,1.21,0.3,0.9,1.7
infortunato,27.0,76,198,38,18.7,0.134,97.01,1440,4.0,5.1,1.35,4.34,1.1,4.51,4.29,0.2,0.3
infortunato,26.0,85,255,33,7.7,0.155,100.77,538,2.4,0.4,0.53,4.13,0.3,1.76,0.36,0.3,1.5
infortunato,29.0,81,235,74,22.3,0.261,98.96,3409,10.9,4.8,1.55,4.24,2.6,2.11,0.94,3.6,3.1
infortunato,26.0,83,240,53,20.0,0.149,102.51,2275,5.9,0.9,1.54,4.63,0.3,1.28,0.36,0.2,2.3
infortunato,26.0,83,240,53,20.0,0.149,102.51,2275,5.9,0.9,1.54,4.63,0.3,1.28,0.36,0.2,2.3
infortunato,22.0,83,255,65,28.2,0.199,97.74,3739,9.8,1.1,2.01,4.29,0.8,1.4,0.34,2.4,3.7
infortunato,24.0,78,205,41,12.8,0.159,99.94,1086,3.8,2.6,0.93,4.37,1.4,3.0,2.33,0.0,0.1
infortunato,23.0,82,250,75,32.6,0.238,97.52,4983,13.5,2.7,2.17,4.06,1.1,2.13,0.99,7.5,6.3
infortunato,25.0,76,215,70,15.2,0.185,99.41,2210,5.3,4.1,1.14,4.56,0.9,2.71,2.22,0.0,0.3
infortunato,29.0,73,185,11,30.3,0.198,95.99,660,10.8,11.3,2.29,4.53,2.8,3.93,3.61,0.0,1.3
infortunato,28.0,81,220,79,36.6,0.248,99.23,5978,17.0,8.9,2.56,4.21,5.7,2.99,2.29,1.0,1.7
